COUNTY,YEAR,MACHINE,LIVESTOCK,AGOUT3,TOTPOP,FARMS,FORATIO,SLAVES,FORPOP,AMEN,POPGROWTH,WHEATRAT,RYERAT,CORNRAT,OATRAT,TOBACCORAT,COTTONRAT,WOOLRAT,IRPOTATORAT,SWPOTATORAT,BARLEYRAT,BUCKWHEATRAT,BUTTERRAT,HAYRAT,DIDRAT,CSA,LAGOUT3,LMACHINE,LLIVESTOCK,LFARMS
Laurens,1870,63029.3125,310929.4375,1010312.188,22536,1406,0.003461129,0.553273535,78,1,-0.618328021,0.053781238,2.31E-05,0.142757142,0.014978103,8.16E-06,0.272065094,0.001992548,0.003619495,0.015893439,0.000351673,5.52E-05,0.033394702,4.29E-05,0.553273535,1,13.82576994,11.05135517,12.64732128,7.248504072
Lavaca,1860,51957,567152,356473,5945,589,0.042220353,0.287132044,251,0,-0.146208568,0.000830357,6.45E-05,0.20480373,0,0,0.784755087,1.96E-05,0.000196368,0.004154592,0,0,0.004811024,0,0,1,12.78401378,10.85817173,13.24838262,6.378426184
Lavaca,1870,23876.1875,476394.1875,427601.625,9168,905,0.044393543,0.287132044,407,1,-0.146208568,7.30E-05,0,0.318389342,0.000301683,0.001077068,0.320456032,0.00134674,0.009220854,0.089022194,0,0,0.004750899,0.007535869,0.287132044,1,12.96594726,10.0806369,13.07400092,6.807934944
Lawrence,1860,91730,768543,1314484,13975,639,0.001359571,0.485724508,19,0,-0.373608386,0.013825197,0.002403985,0.230847998,0.003440133,1.67E-05,0.563591493,0.001712459,0.002678618,0.010942697,2.97E-05,0,0.005427225,0.016547177,0,1,14.08895475,11.42660476,13.55225179,6.459904454
Lawrence,1860,72614,574328,469104,9372,1065,0.003414426,0.052710201,32,0,-0.959810383,0.079671032,0.000422081,0.470944609,0.006836437,0.005276016,0.078788499,0.006832174,0.003427811,0.014259098,0,0,0.028051349,0.001624373,0,1,13.05857977,11.19291302,13.26095594,6.970730078
Lawrence,1860,92365,362328,533659,9214,921,0.037877143,0,349,0,-0.222556869,0.166883722,0.001911333,0.438446649,0.016409355,0.004911376,0,0.010195649,0.018716071,0.002848261,0.001139304,0.002792045,0.034501433,0.048757727,0,0,13.18751234,11.4335034,12.80030516,6.825460036
Lawrence,1860,113847,802791,769491,13692,1151,0.030236635,0,414,0,-0.446679307,0.15515711,0.005857119,0.316235018,0.042291593,0.000995463,0,0.013161947,0.007126789,0.002450971,4.03E-05,0.000141652,0.043657431,0.055067571,0,0,13.55348454,11.64261072,13.59584969,7.048386409
Lawrence,1860,18041,350059,309480,7601,836,0.015524273,0.019207999,118,0,-0.444607882,0.074234199,0.006074706,0.448856146,0.019332429,0.004394468,0,0.00824609,0.018398604,0.012398216,0,0.000507303,0.017442161,0.013616389,0,1,12.64264875,9.800402224,12.76585699,6.728628613
Lawrence,1860,80761,478497,601810,9213,645,0.014219038,0.401172257,131,0,-0.92861511,0.000865722,0.000202722,0.214948239,0.000164504,0,0.549781492,0.003464549,0.001026902,0.041692561,0,0,0.003672255,0,0,1,13.30769706,11.29924945,13.07840522,6.469250317
Lawrence,1860,65193,428766,451751,8846,614,0.004295727,0.032104906,38,0,-0.081770449,0.132796607,0.005961249,0.484224717,0.062151495,0.00031876,0,0.013394547,0.013638044,0.004568889,1.77E-05,0.000121748,0.03744762,0.030598715,0,1,13.02088642,11.08510738,12.96866659,6.419994928
Lawrence,1860,68800,337856,707010,23249,1117,0.10774657,0,2505,0,-0.177860133,0.228578096,0.000473826,0.372116377,0.030689806,0.006057906,0,0.008347831,0.021760654,0.005741079,0,0.000646384,0.033824133,0.063737429,0,0,13.46880009,11.13895902,12.73037505,7.018401799
Lawrence,1860,174490,880144,1050493,22999,1801,0.08052524,0,1852,0,-0.24608041,0.018084842,0.005123309,0.153268989,0.122883256,0,0,0.020309512,0.069794849,0.000130415,0.005415553,0.073382688,0.100291958,0.292286574,0,0,13.86477014,12.06962271,13.68784081,7.496097345
Lawrence,1860,48699,386620,3608874,9320,804,0.002467811,0.124463519,23,0,-0.769133088,0.007703234,0.000505975,0.043336232,0.000339718,0.000288733,0.91030277,0.000585501,0.00073818,0.002315681,0,1.39E-06,0.001707458,0.000286516,0,1,15.09890637,10.79341377,12.86519758,6.689599269
Lawrence,1870,67309.6875,474036.0625,934608.8125,16658,2046,0.002881498,0.485724508,48,1,-0.373608386,0.022514575,8.35E-05,0.28913697,0.006541036,0.000656347,0.384115916,0.001970807,0.005306541,0.01218169,9.46E-05,8.53E-06,0.070958033,0,0.485724508,1,13.74788334,11.11705945,13.06903868,7.623641947
Lawrence,1870,6221.875,61436.375,116455.625,5981,704,0.001839157,0.052710201,11,1,-0.959810383,0.002545175,6.91E-05,0.211874695,0.005704748,0.000312351,0.3411885,0.001483106,0.017411885,0.011377982,0,0,0.051910992,0,0.052710201,1,11.66526558,8.735826587,11.02575737,6.556778356
Lawrence,1870,57093.4375,447997.6875,666525.0625,12533,1206,0.0284848,0,357,1,-0.222556869,0.41213658,0.001353895,0.512071907,0.084761974,0.000669442,0,0.013729176,0.035961648,0.00241189,0.001721616,0.002769366,0.053698687,0.166954637,0,0,13.40983302,10.95244446,13.01254335,7.095064377
Lawrence,1870,96578.625,666344.9375,580500.9375,14628,1255,0.016201805,0,237,1,-0.446679307,0.249635428,0.009128866,0.530142951,0.094547995,0.001683169,0,0.021355945,0.036868385,0.003224155,0,3.30E-05,0.139880265,0.143479183,0,0,13.2716467,11.47811272,13.40956274,7.134890852
Lawrence,1870,10741.5,134389.75,201919.4375,8497,707,0.003177592,0.019207999,27,1,-0.444607882,0.057876944,0.003795375,0.573410274,0.063422621,0.00573345,0,0.014202674,0.058296557,0.016405429,0.00042096,0.000126308,0.021201109,0.046730766,0.019207999,1,12.21562407,9.281870023,11.80849944,6.561030666
Lawrence,1870,11174.625,169191,316377.875,6720,560,0.003125,0.401172257,21,1,-0.92861511,0,1.53E-05,0.231611771,0.004131768,1.38E-05,0.341531088,0.004632574,0.000476658,0.055644046,0,0,0.018944153,0.015300533,0.401172257,1,12.66469259,9.321400862,12.03878353,6.327936784
Lawrence,1870,142108.3125,623895.9375,989123.4375,13067,1975,0.018213821,0.032104906,238,1,-0.081770449,0.142824965,0.001729435,0.326731111,0.096824002,0.00213491,0.002591628,0.00550195,0.028792463,0.002379703,0,7.74E-05,0.057071223,0.03938558,0.032104906,1,13.80457441,11.86434481,13.34373887,7.588323677
Lawrence,1870,49606.5625,307254.75,630936.625,31380,1217,0.082281708,0,2582,1,-0.177860133,0.191303398,0.002097548,0.431748846,0.049061045,0.005130293,0,0.006803523,0.058409695,0.004016473,0.000141456,0.0002918,0.113027666,0.116871247,0,0,13.3549607,10.81187841,12.63543249,7.104144093
Lawrence,1870,218292.25,944110.0625,1221063.938,27298,2188,0.086160158,0,2352,1,-0.24608041,0.200499968,0.0141695,0.148774814,0.192902831,1.51E-05,0,0.048747811,0.069449366,3.36E-05,0.012950509,0.020137393,0.223479902,0.330936192,0,0,14.01523312,12.29359004,13.75799803,7.690743164
Lawrence,1870,31079.8125,243128.1875,395237.5625,7601,950,0.007630575,0.124463519,58,1,-0.769133088,0.082415851,0.002044897,0.249574963,0.024038328,0.007955846,0.051296946,0.005952764,0.015052527,0.019127117,0,8.07E-06,0.080331112,0.029101991,0.124463519,1,12.88724229,10.34431377,12.4013441,6.856461985
Le Sueur,1860,30927,130712,336757,5318,885,0.384731102,0,2046,0,0.257852648,0.077284214,0.008665002,0.183378519,0.039449811,0.000430578,0,0.00071565,0.177026758,0,0.001550079,0.000243499,0.054600201,0.307937177,0,0,12.72711688,10.33938487,11.78075171,6.785587645
Le Sueur,1870,119233.125,394884.1875,624104.9375,11607,1535,0.335745671,0,3897,1,0.257852648,0.414278664,0.000802285,0.220202969,0.105195867,1.09E-05,0,0.006634692,0.069789802,2.06E-05,0.025457578,0.000793035,0.19595308,0.428564948,0,0,13.3440738,11.68883589,12.8863478,7.33628566
Leake,1860,72342,440035,847326,9324,679,0.003753754,0.327756328,35,0,-0.686500535,0.010405676,0.000440208,0.167856291,0.001553121,0.000105036,0.580706835,0.00192842,0.002175078,0.032587221,1.42E-05,0,0.006941838,9.32E-05,0,1,13.64984079,11.18916015,12.99460955,6.520621128
Leake,1870,11501.1875,200430.3125,427840.1875,8496,874,0.003531073,0.327756328,30,1,-0.686500535,0.004847044,7.34E-05,0.191606498,0.004049339,0.000221506,0.379557706,0.00260221,0.006026867,0.039999737,0.000166885,0,0.035491652,0,0.327756328,1,12.96650501,9.35020557,12.2082219,6.773080376
Lebanon,1860,388926,873151,2009679,31831,1672,0.026326537,0,838,0,-0.329879402,0.226169453,0.028089561,0.176641643,0.103604606,8.96E-05,0,0.000486645,0.022306547,0.000379165,0.000139823,0.000270192,0.047776784,0.251958646,0,0,14.51348557,12.87114437,13.67986379,7.421775794
Lebanon,1870,405187.0625,1113980.313,2172513.75,34096,2075,0.02214336,0,755,1,-0.329879402,0.257692417,0.026007357,0.15028587,0.134316305,5.85E-06,0,0.000531979,0.031231646,0.001584423,7.59E-05,2.57E-05,0.09982207,0.278648777,0,0,14.59139547,12.91210412,13.92345003,7.637716433
Lee,1860,82433,383470,1055242,7196,258,0.001528627,0.687465258,11,0,-0.144754855,0.002174857,0.001568361,0.139342445,0.002293313,2.84E-06,0.657062551,0.000687994,0.000325992,0.027288527,1.14E-05,0,0.002918762,0,0,1,13.86928068,11.31974112,12.85701667,5.552959585
Lee,1860,257286,804870,1392016,17651,1684,0.209846468,0,3704,0,0.039957253,0.412183481,0.000831169,0.151405587,0.112365088,0,0,0.001687481,0.016538603,7.18E-07,0.011002029,0.000249279,0.050777434,0.141966041,0,0,14.14626361,12.45794359,13.59843605,7.428927195
Lee,1860,199189,836251,1190433,29232,1771,0.221845922,0,6485,0,-0.080964508,0.0810243,0.009156332,0.378295125,0.008956405,0.002252962,0,0.007702239,0.037181429,0.002047154,0.00412539,0.004626888,0.057835258,0.170961322,0,0,13.98982766,12.2020094,13.63668409,7.479299638
Lee,1860,42785,447142,541428,11032,682,0.000543872,0.074691806,6,0,-0.363843433,0.094182421,0.006456999,0.495020575,0.061535421,0.006344334,0.002659633,0.006335099,0.00746729,0.008396315,1.85E-06,0.000386016,0.01548313,0.014415582,0,1,13.20196537,10.66394285,13.0106315,6.525029658
Lee,1870,34979.3125,153262.3125,697050.0625,9567,139,0.001254312,0.687465258,12,1,-0.144754855,0.000638577,2.66E-05,0.116051636,0.006055347,0,0.567179291,0.000395877,0.000162513,0.015278888,0,0,0,0,0.687465258,1,13.45461251,10.46251209,11.93990619,4.934473933
Lee,1870,378749.25,1605287.063,2063579.375,27171,2759,0.224651283,0,6104,1,0.039957253,0.228329051,0.005784776,0.417540789,0.188204396,3.29E-06,0,0.004745034,0.072349087,0.000141216,0.063707387,0.001009971,0.139054389,0.402679785,0,0,14.53995259,12.84462966,14.28881315,7.922623574
Lee,1870,202732.0625,995697.3125,1339921.688,37210,2367,0.23652244,0,8801,1,-0.080964508,0.202433084,0.058007245,0.46077875,0.087331686,4.34E-06,0,0.015414825,0.069840356,0.001509764,0.01829383,0.000654292,0.12844545,0.259468149,0,0,14.10812173,12.2196405,13.81119859,7.76937861
Lee,1870,31305.3125,259380,445138.375,13268,930,0.000527585,0.074691806,7,1,-0.363843433,0.190693063,0.006591714,0.429643479,0.064558195,0,0,0.010904043,0.019257976,0.011060336,0,0,0.113448783,0.040447423,0.074691806,1,13.00614047,10.35154309,12.46604945,6.835184586
Leelanau,1860,3205,7140,15229,2158,53,0.254402224,0,549,0,0.234001923,0.072296277,0.019502265,0.106704314,0.030402522,0,0,0.000656642,0.338761573,0,0.000131328,0.008208024,0.030730842,0.104865717,0,0,9.630956784,8.072467369,8.873468055,3.970291914
Leelanau,1870,12683.6875,84577.625,173069.875,4576,570,0.33479021,0,1532,1,0.234001923,0.144892229,0.041940777,0.060058286,0.038068208,0,0,0.001098007,0.345033149,0,0.007642,0.012760667,0.118813,0.134172108,0,0,12.06145069,9.448071998,11.34542503,6.345636361
Lehigh,1860,554153,1221730,2351835,43753,2712,0.081594405,0,3570,0,-0.100605621,0.121399248,0.10377046,0.168116386,0.07461833,0.000528523,0,0.001003047,0.081271008,0.000249592,0.000640776,0.007523487,0.063902442,0.219253051,0,0,14.67070643,13.2251961,14.01577845,7.905441649
Lehigh,1870,465719.375,1340045.438,2121515.688,56796,3045,0.108916121,0,6186,1,-0.100605621,0.177070272,0.061525982,0.134681823,0.107551295,2.29E-05,0,0.000917607,0.093348517,6.53E-05,0.001016867,0.00398065,0.164470459,0.263769296,0,0,14.56764134,13.05133853,14.10821408,8.02125618
Lenawee,1860,329394,1517422,2205170,38112,3251,0.113664987,0,4332,0,-0.182348573,0.171061642,0.004982836,0.165063464,0.023451253,0.001044817,0,0.041908787,0.064391861,0.00019681,0.005483931,0.012516949,0.083885596,0.221379304,0,0,14.60631516,12.70500988,14.2325234,8.08671792
Lenawee,1870,523315.375,1991756.938,3314995.063,45595,4312,0.117096173,0,5339,1,-0.182348573,0.214908242,0.000546138,0.151263912,0.052196241,4.54E-06,0,0.036861163,0.064585501,5.78E-05,0.009436937,0.003926583,0.168652573,0.29785788,0,0,15.01396669,13.16793957,14.50452769,8.369157113
Lenoir,1860,56832,346905,602014,10220,465,0.003131115,0.502935421,32,0,-0.491015488,0.018919826,0.003283977,0.284378769,0.000978383,6.15E-05,0.341493719,0.001730857,0.004068012,0.071209307,0,0,0.002307255,0,0,1,13.30803598,10.94785483,12.75680625,6.142037406
Lenoir,1870,27275.875,138156.5625,665992.25,10434,641,0.001437608,0.502935421,15,1,-0.491015488,0.016134242,0.001973844,0.152820097,0.002571637,7.91E-05,0.280164461,0.000915344,0.006743087,0.054460213,0,0,0.006254537,0.000130182,0.502935421,1,13.40903331,10.21375789,11.83614283,6.463029457
Leon,1860,94363,503526,1265295,12343,319,0.008911934,0.736368792,110,0,-0.263595172,0,0.001160994,0.153293106,0.000343003,0.001298511,0.632997048,0.000932589,0.000601441,0.051606938,7.11E-06,0,0.002106228,0.015584508,0,1,14.05081585,11.45490433,13.12939063,5.765191103
Leon,1860,65648,432635,523796,6781,395,0.007373544,0.386373691,50,0,-0.592790982,0.000628107,0.003449816,0.180493933,0.001279124,0,0.61168852,0.00417529,0.00126576,0.028646649,0.000135549,0,0.015849682,0,0,1,13.16885757,11.09206241,12.9776497,5.978885765
Leon,1870,50003.9375,221177.6875,613564.875,15236,191,0.007022841,0.736368792,107,1,-0.263595172,0,0,0.219022707,0.000700122,6.32E-05,0.412603671,0.000283305,0.00025963,0.04465408,0,0,0.000925232,0,0.736368792,1,13.32704128,10.81985703,12.30672167,5.252273428
Leon,1870,31343.8125,205246.9375,362911.3125,6523,702,0.003372681,0.386373691,22,1,-0.592790982,0,4.66E-05,0.230555282,9.12E-05,2.67E-05,0.524093555,0.001007502,0.003291151,0.054356324,0,0,0.047240848,0,0.386373691,1,12.80191377,10.35277216,12.23196911,6.553933404
Letcher,1860,14444,119006,153419,3904,377,0,0.027663934,0,0,-0.431418846,0.055736252,0.003643617,0.414916014,0.010572354,0.003643617,0,0.01240394,0.018765603,0.010494137,0,0.001512199,0.019749835,0.003884786,0,1,11.94092802,9.578034382,11.68692919,5.932245187
Letcher,1870,5027,90046.6875,113735.875,4608,701,0.000217014,0.027663934,1,1,-0.431418846,0.04257443,0.012421542,0.569112956,0.040619725,0.005613479,0,0.02075055,0.069514003,0.022266765,0,0.001387478,0.149390647,0.025028602,0.027663934,1,11.64163415,8.522578664,11.40808356,6.552507887
Levy,1860,3518,89178,39389,1781,64,0.014037058,0.252667041,25,0,-0.305025164,0,0,0.178044632,0.000253878,0,0.184010764,0.002411841,0.004798294,0.149584909,0,0,0.007692503,0.001777146,0,1,10.58124187,8.165647925,11.39838965,4.158883083
Levy,1870,2313.4375,47863.0625,61844.0625,2018,150,0.016848365,0.252667041,34,1,-0.305025164,0,0,0.223575222,0.008691214,0.000313692,0.171452514,0.000682038,0,0.148129014,0,0,0.001848197,0,0.252667041,1,11.03237137,7.746489793,10.77609935,5.010635294
Lewis,1860,48631,326517,391760,8361,761,0.01435235,0.027508671,120,0,-0.3782594,0.157200837,0.005194507,0.475977639,0.02515826,0.008178477,0,0.005618236,0.01058301,0.003772718,0.0011359,0.000722381,0.02254952,0.036001634,0,1,12.87840469,10.79201647,12.69623729,6.634633358
Lewis,1860,104241,666894,816693,12286,947,0.080660915,0.10410223,991,0,-0.284554001,0.039870551,0.002042383,0.466935556,0.024312685,0.022270302,0,0.011180456,0.017078633,0.000904869,0.00020081,0.003832529,0.040514612,0.13445444,0,1,13.61301854,11.5544608,13.41038639,6.853299093
Lewis,1860,370217,1404247,2065737,28580,2596,0.191637509,0,5477,0,-0.341289228,0.044477104,0.004631761,0.014454889,0.050492391,5.81E-06,0,0.00350335,0.062435344,1.74E-05,0.017087364,0.003504802,0.164498675,0.360476188,0,0,14.54099762,12.8218446,14.15501177,7.861727078
Lewis,1860,13492,135380,90452,2241,172,0.000892459,0.110218652,2,0,-0.723662724,0.064774687,0.002542785,0.532835095,0.001956839,0.001194003,0,0.006953965,0.008037412,0.014615487,0,0,0.021215672,0.002708619,0,1,11.4125746,9.509852196,11.81584092,5.147494477
Lewis,1870,20830.5625,155676.125,188372.25,9115,590,0.015578716,0.027508671,142,1,-0.3782594,0.102866956,0.010944314,0.450374193,0.052696456,0.025132571,0,0.011866493,0.047635424,0.00726487,3.61E-05,0.000351172,0.134957378,0.09435307,0.027508671,1,12.14617534,9.944176538,11.95553301,6.380122537
Lewis,1870,182591.75,692044.375,869345.125,15114,1541,0.064046579,0.10410223,968,1,-0.284554001,0.182381146,0.028504577,0.314993105,0.171706663,0.001116452,4.47E-05,0.014638778,0.02883975,0.000700044,0.00013884,0.000505147,0.020823968,0.239768124,0.10410223,1,13.67549548,12.11500807,13.44740536,7.340186835
Lewis,1870,403906.9375,1812047.875,2638485.438,28699,3526,0.182306004,0,5232,1,-0.341289228,0.013343686,0.002912478,0.007570737,0.072631369,7.13E-06,0,0.002745546,0.094726817,0,0.022495406,0.004849689,0.300391531,0.573145422,0,0,14.78571561,12.90893978,14.40996819,8.167919363
Lewis,1870,5150.75,58206.5,74115.25,1986,223,0.000503525,0.110218652,1,1,-0.723662724,0.085582387,0.001770418,0.514385366,0.020143763,0.007429901,0.062885843,0.009105818,0.028562543,0.032627833,0,0,0.073799063,0.050106422,0.110218652,1,11.21337659,8.546897614,10.97175231,5.407171771
Lewis,1870,18277.1875,67203.125,73835.4375,888,160,0.122747748,0,109,1,0.484125008,0.384587144,0.000109026,0,0.140667142,0,0,0.014011158,0.097471082,0,0.002014615,0.000539714,0.141000383,0.388475385,0,0,11.20959408,9.813408976,11.11547503,5.075173815
Lexington,1860,129389,661749,792051,15579,1329,0.002246614,0.398100006,35,0,-0.756245763,0.088615506,0.000544157,0.235949453,0.00793257,0,0.267558528,0.001912756,0.001109777,0.051198723,0.001507479,0,0.005673877,0.028114351,0,1,13.58238106,11.77057865,13.40264161,7.192182059
Lexington,1870,24015.0625,23977.25,477415.125,12988,1417,0.003002772,0.398100006,39,1,-0.756245763,0.10104062,0.00047887,0.196849817,0.012234887,2.72E-05,0.206152999,0.002320371,0.003425698,0.056734346,9.26E-05,0,0.015798949,0.042888566,0.398100006,1,13.07614167,10.08643652,10.08486074,7.25629724
Liberty,1860,7336,75257,105475,1457,96,0.002059025,0.357584077,3,0,-0.874696835,0,0.001090306,0.230490638,0.002465039,0.029779569,0.295349609,0.004389666,0.00133681,0.069296042,0,0,0.004598246,0.01453425,0,1,11.56622924,8.900549014,11.2286642,4.564348191
Liberty,1860,51131,306398,380639,8367,352,0.001195172,0.727022828,10,0,-0.589983767,8.14E-05,0,0.173329585,0.005945266,1.05E-05,0.303279485,0.005044149,7.36E-05,0.152257126,0,0,0.004124643,0.022646129,0,1,12.8496067,10.84214625,12.63264019,5.863631176
Liberty,1860,40011,458248,155183,3189,251,0.039197241,0.33835058,125,0,-0.2729639,0,0,0.259538738,0,0,0.484073642,0.000927937,0.004091943,0.044180097,0,0,0.006179801,0,0,1,11.95236034,10.5969097,13.0351658,5.525452939
Liberty,1870,2593.9375,22240.625,37293.4375,1050,79,0.001904762,0.357584077,2,1,-0.874696835,0,0,0.151495823,0.017814126,0.002080795,0.124976412,0.01837031,0,0.252011497,0,0,0.035399392,0,0.357584077,1,10.52657265,7.860932271,10.00967585,4.369447852
Liberty,1870,38220.1875,233426.1875,383825.0625,7688,2082,0.002471384,0.727022828,19,1,-0.589983767,0,0,0.178621478,0.065085067,0,0.21149114,0.003422325,0.002595339,0.199926041,0,0,0.015821684,0.004216504,0.727022828,1,12.85794216,10.55111912,12.36062119,7.641084249
Liberty,1870,9393.3125,121173.9375,166138.5,4414,356,0.020163117,0.33835058,89,1,-0.2729639,0,0,0.307004337,0,0,0.439741782,0.014174776,0.003656371,0.106093892,0,0,0.001261297,0.000347903,0.33835058,1,12.02057706,9.147753279,11.70498229,5.874930731
Licking,1860,355859,1820577,2149810,37011,3384,0.075464051,0,2793,0,-0.434480828,0.058877296,0.003244473,0.412003852,0.059106154,0.000422828,0,0.095724738,0.033675069,0.000620985,0.002873742,0.0221801,0.054593197,0.114637107,0,0,14.58089002,12.78228986,14.41466404,8.126813721
Licking,1870,293521.9375,1749563.063,2386491.938,35756,2692,0.068072491,0,2434,1,-0.434480828,0.144847018,0.00676182,0.339115883,0.064796075,8.94E-06,0,0.098745729,0.0431076,0.000609866,0.001247312,0.001268725,0.137002731,0.302715353,0,0,14.68533504,12.58970766,14.37487664,7.898039691
Limestone,1860,114529,718902,1280341,15306,672,0.000784006,0.528224226,12,0,-0.493739909,0.016185532,0.002419668,0.210460338,0.002537605,0.000306949,0.566661538,0.001871376,0.002928126,0.00991767,6.25E-06,0,0.006061666,0.022044908,0,1,14.06263701,11.64858335,13.48548033,6.510258341
